UNODC,unodc_ddds@un.org,,,,,,,,,,,
12/05/2023,,,,,,,,,,,,
Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
ALB,Albania,Europe,Southern Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress: Cyber-related,Total,Total,2021,"Rate per 100,000 population",5.84998125904207,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2003,Counts,23050,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2004,Counts,20234,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2005,Counts,32920,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,36681,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,36915,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2008,Counts,40398,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2009,Counts,42298,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2010,Counts,41381,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2011,Counts,45548,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2012,Counts,52287,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2013,Counts,54472,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2014,Counts,53853,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2015,Counts,49091,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2018,Counts,15643,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2019,Counts,7424,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,8042,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2021,Counts,10032,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2003,Counts,220,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2004,Counts,149,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2005,Counts,101,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2006,Counts,302,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2007,Counts,241,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2008,Counts,205,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2009,Counts,207,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2010,Counts,177,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2011,Counts,168,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2012,Counts,106,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2013,Counts,223,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2014,Counts,336,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2015,Counts,517,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2018,Counts,255,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2019,Counts,59,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2020,Counts,209,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2021,Counts,239,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2006,Counts,3506,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2007,Counts,3905,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,3938,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,4231,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2010,Counts,3795,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2011,Counts,3887,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2013,Counts,5596,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2014,Counts,3017,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2015,Counts,3360,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2018,Counts,1491,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2019,Counts,1360,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,1554,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2021,Counts,1812,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2003,Counts,723,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2004,Counts,630,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2005,Counts,376,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2006,Counts,352,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2007,Counts,386,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2008,Counts,345,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2009,Counts,385,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2010,Counts,304,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2011,Counts,292,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2012,Counts,773,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2013,Counts,681,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2014,Counts,673,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2015,Counts,610,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2018,Counts,751,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2019,Counts,556,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,677,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2021,Counts,784,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2015,Counts,2284,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2018,Counts,943,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2019,Counts,804,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2020,Counts,877,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,Counts,1028,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2018,Counts,865,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2019,Counts,900,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2020,Counts,565,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2021,Counts,947,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Acts intended to induce fear or emotional distress: Cyber-related,Total,Total,2018,Counts,12,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Acts intended to induce fear or emotional distress: Cyber-related,Total,Total,2019,Counts,24,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Acts intended to induce fear or emotional distress: Cyber-related,Total,Total,2020,Counts,24,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Acts intended to induce fear or emotional distress: Cyber-related,Total,Total,2021,Counts,42,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2003,"Rate per 100,000 population",71.9056768471223,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2004,"Rate per 100,000 population",62.2389548924759,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2005,"Rate per 100,000 population",99.8886705568934,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2006,"Rate per 100,000 population",109.708125272795,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2007,"Rate per 100,000 population",108.625198265263,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2008,"Rate per 100,000 population",116.85992876138,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2009,"Rate per 100,000 population",120.178304736103,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2010,"Rate per 100,000 population",115.407752048114,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2011,"Rate per 100,000 population",124.640355396315,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2012,"Rate per 100,000 population",140.327994243243,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2013,"Rate per 100,000 population",143.345005114587,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2014,"Rate per 100,000 population",138.939028062766,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2015,"Rate per 100,000 population",124.145381471779,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2018,"Rate per 100,000 population",37.3100803498805,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2019,"Rate per 100,000 population",17.3842312120548,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2020,"Rate per 100,000 population",18.5079209621099,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population",22.7081514624196,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2003,"Rate per 100,000 population",0.686301470992057,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2004,"Rate per 100,000 population",0.458317894582332,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2005,"Rate per 100,000 population",0.306462810639315,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2006,"Rate per 100,000 population",0.903242927738726,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.70916085011319,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",0.5930067180574,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2009,"Rate per 100,000 population",0.588134405418065,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2010,"Rate per 100,000 population",0.493636502561953,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2011,"Rate per 100,000 population",0.459725557797949,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2012,"Rate per 100,000 population",0.284483091204004,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2013,"Rate per 100,000 population",0.586832430249538,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2014,"Rate per 100,000 population",0.866869318869688,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2015,"Rate per 100,000 population",1.30743236481045,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2018,"Rate per 100,000 population",0.608199865065494,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2019,"Rate per 100,000 population",0.138155932315629,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2020,"Rate per 100,000 population",0.480994215503728,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2021,"Rate per 100,000 population",0.540993640302858,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2006,"Rate per 100,000 population",10.4859923995099,CTS
